date,he,nevp,pace,pacw,pge,sce,sdge,vea,iso,npsolar,spsolar,zpsolar,solar,npwind,spwind,wind
2020-01-28,10,3735,5756,2777,11457,10819,1997,73,24393,722,5360,663,6745,151,974,1125
2020-01-28,11,3676,5693,2725,11067,10690,1858,66,23721,855,5686,868,7409,138,1090,1228
2020-01-28,12,3627,5624,2659,10710,10601,1779,62,23198,877,5705,982,7564,145,1223,1368
2020-01-28,13,3594,5607,2617,10515,10594,1751,60,22977,886,5801,1069,7756,167,1370,1537
2020-01-28,14,3579,5580,2577,10537,10739,1805,58,23190,907,5691,1116,7714,203,1604,1807
2020-01-28,15,3589,5577,2538,10604,10892,1893,57,23502,912,5350,1075,7337,240,1843,2083
2020-01-28,16,3639,5651,2539,10851,11032,2020,57,24001,734,3911,822,5467,270,1976,2246
2020-01-28,17,3804,5869,2630,11558,11439,2195,61,25297,320,1336,370,2026,305,2051,2356
2020-01-28,18,4090,6003,2778,12560,12245,2490,67,27391,39,66,56,161,345,2097,2442
2020-01-28,19,4147,5935,2802,12932,12527,2642,68,28197,0,0,0,0,364,2138,2502
2020-01-28,20,4108,5830,2753,12752,12276,2602,67,27725,0,0,0,0,372,2202,2574
2020-01-28,21,4023,5621,2659,12293,11883,2497,65,26766,0,0,0,0,340,2274,2614
2020-01-28,22,3863,5323,2501,11646,11327,2336,64,25403,0,0,0,0,267,2332,2599
2020-01-28,23,3690,5059,2310,10860,10619,2131,61,23698,0,0,0,0,202,2380,2582
2020-01-28,24,3529,4901,2160,10077,9864,1959,60,21988,0,0,0,0,157,2420,2577
2020-01-29,1,3472,4858,2099,9634,9497,1922,61,21142,0,0,0,0,179,2280,2459
2020-01-29,2,3414,4829,2060,9348,9257,1860,63,20555,0,0,0,0,130,2229,2359
2020-01-29,3,3385,4840,2051,9157,9131,1814,64,20193,0,0,0,0,94,2203,2297
2020-01-29,4,3403,4920,2082,9124,9087,1803,67,20109,0,0,0,0,72,2191,2263
2020-01-29,5,3487,5142,2191,9398,9337,1859,72,20693,0,0,0,0,83,2122,2205
2020-01-29,6,3661,5511,2444,10145,9959,2025,81,22236,0,0,0,0,113,2002,2115
2020-01-29,7,3879,5829,2802,11386,10955,2297,90,24756,0,7,0,7,118,1845,1963
2020-01-29,8,3881,5861,2995,12017,11342,2364,91,25845,112,1179,95,1386,113,1499,1612
2020-01-29,9,3819,5825,2951,11720,11219,2207,84,25263,445,3840,414,4699,92,988,1080
2020-01-29,10,3750,5778,2891,11209,10926,2030,77,24271,690,5535,733,6958,89,614,703
2020-01-29,11,3702,5725,2818,10769,10688,1895,70,23451,736,5949,893,7578,104,491,595
2020-01-29,12,3665,5662,2736,10380,10527,1825,66,22827,749,5989,966,7704,119,554,673
2020-01-29,13,3643,5650,2675,10139,10503,1803,64,22536,783,6105,1029,7917,130,674,804
2020-01-29,14,3640,5628,2620,10092,10614,1838,62,22633,806,6014,1064,7884,119,758,877
2020-01-29,15,3653,5637,2578,10266,10779,1920,61,23052,792,5675,1003,7470,113,798,911
2020-01-29,16,3721,5711,2566,10674,10970,2066,61,23799,647,4181,755,5583,129,771,900
2020-01-29,17,3897,5913,2636,11414,11291,2238,65,25035,306,1526,337,2169,127,775,902
2020-01-29,18,4178,6041,2804,12232,12070,2533,71,26934,44,112,51,207,139,847,986
2020-01-29,19,4236,5973,2834,12688,12425,2677,72,27889,0,0,0,0,150,852,1002
2020-01-29,20,4192,5867,2779,12494,12246,2629,73,27469,0,0,0,0,150,718,868
2020-01-29,21,4100,5671,2688,12089,11862,2503,72,26554,0,0,0,0,160,529,689
2020-01-29,22,3936,5378,2537,11481,11402,2351,71,25332,0,0,0,0,172,416,588
2020-01-29,23,3748,5114,2342,10682,10623,2151,68,23551,0,0,0,0,174,370,544
2020-01-29,24,3582,4959,2186,9932,9831,1986,66,21842,0,0,0,0,167,362,529
2020-01-30,1,3479,4891,2102,9487,9570,1964,62,21110,0,0,0,0,142,321,463
2020-01-30,2,3416,4861,2062,9181,9255,1906,63,20432,0,0,0,0,132,300,432
2020-01-30,3,3389,4876,2052,9010,9062,1850,65,20017,0,0,0,0,104,318,422
2020-01-30,4,3410,4965,2080,8986,9049,1830,69,19966,0,0,0,0,78,376,454
2020-01-30,5,3495,5180,2188,9265,9248,1884,74,20500,0,0,0,0,66,358,424
2020-01-30,6,3683,5547,2446,10008,9967,2048,83,22133,0,0,0,0,51,289,340
2020-01-30,7,3920,5860,2814,11205,11045,2315,94,24690,0,10,0,10,40,252,292
2020-01-30,8,3927,5887,2994,11828,11306,2351,93,25622,118,1245,142,1505,36,227,263
2020-01-30,9,3862,5855,2943,11509,11032,2163,84,24825,500,3877,592,4969,35,203,238
2020-01-30,10,3782,5800,2875,10949,10657,1972,74,23681,808,5493,997,7298,29,154,183
2020-01-30,11,3711,5736,2789,10465,10396,1851,66,22806,872,5893,1129,7894,20,110,130
2020-01-30,12,3654,5665,2696,10063,10269,1792,60,22215,872,5926,1154,7952,20,94,114
2020-01-30,13,3615,5654,2629,9862,10251,1777,57,21975,889,6084,1178,8151,20,83,103
2020-01-30,14,3598,5630,2568,9886,10376,1815,55,22164,885,5982,1156,8023,15,78,93
2020-01-30,15,3603,5627,2518,10066,10567,1930,54,22665,856,5574,1072,7502,14,81,95
2020-01-30,16,3647,5697,2500,10481,10963,2112,54,23639,710,4027,811,5548,16,78,94
2020-01-30,17,3820,5889,2565,11127,11393,2351,57,24956,346,1414,365,2125,22,76,98
2020-01-30,18,4103,6016,2731,12118,12325,2639,64,27174,49,95,58,202,29,100,129
2020-01-30,19,4166,5950,2773,12632,12646,2724,65,28095,0,0,0,0,38,159,197
2020-01-30,20,4127,5851,2726,12441,12517,2655,64,27705,0,0,0,0,43,212,255
2020-01-30,21,4048,5656,2645,11985,12135,2550,64,26762,0,0,0,0,48,232,280
2020-01-30,22,3898,5380,2496,11369,11685,2417,63,25561,0,0,0,0,59,264,323
2020-01-30,23,3732,5124,2311,10543,10862,2213,60,23706,0,0,0,0,62,306,368
2020-01-30,24,3572,4978,2159,9810,10022,2038,59,21957,0,0,0,0,50,331,381
2020-01-31,1,3477,4901,2024,9417,9511,1940,60,20956,0,0,0,0,32,325,357
2020-01-31,2,3415,4881,1974,9095,9144,1882,61,20211,0,0,0,0,22,320,342
2020-01-31,3,3391,4896,1960,8892,8914,1836,64,19734,0,0,0,0,13,319,332
2020-01-31,4,3412,4984,1986,8845,8810,1820,67,19571,0,0,0,0,11,313,324
2020-01-31,5,3495,5193,2081,9092,9053,1870,72,20115,0,0,0,0,9,307,316
2020-01-31,6,3670,5538,2311,9785,9709,2023,81,21626,0,0,0,0,7,301,308
2020-01-31,7,3887,5833,2636,10985,10724,2278,91,24105,0,14,0,14,7,295,302
2020-01-31,8,3886,5865,2817,11652,11052,2310,91,25134,116,1320,155,1591,7,293,300
2020-01-31,9,3828,5827,2780,11299,10803,2125,82,24365,484,4110,639,5233,7,282,289
2020-01-31,10,3761,5754,2729,10724,10513,1935,72,23292,788,5775,1076,7639,8,267,275
2020-01-31,11,3685,5664,2656,10244,10336,1837,64,22509,860,6141,1231,8232,7,260,267
2020-01-31,12,3621,5570,2568,9813,10234,1796,59,21938,855,6182,1260,8297,8,250,258
2020-01-31,13,3579,5529,2493,9585,10200,1801,55,21672,863,6307,1281,8451,10,234,244
2020-01-31,14,3565,5496,2439,9597,10389,1852,54,21919,862,6222,1261,8345,12,209,221
2020-01-31,15,3572,5478,2395,9741,10587,1966,52,22376,853,5866,1188,7907,15,179,194
2020-01-31,16,3621,5519,2386,10144,10765,2153,52,23142,713,4393,913,6019,15,150,165
2020-01-31,17,3778,5710,2448,10762,11126,2364,56,24349,347,1693,414,2454,17,124,141
2020-01-31,18,4036,5837,2555,11752,11883,2612,63,26337,55,158,67,280,19,114,133
2020-01-31,19,4088,5760,2588,12221,12271,2648,64,27231,0,0,0,0,21,118,139
2020-01-31,20,4044,5636,2530,11970,11982,2562,64,26604,0,0,0,0,23,122,145
2020-01-31,21,3970,5470,2452,11505,11576,2447,64,25620,0,0,0,0,21,121,142
2020-01-31,22,3860,5260,2336,10970,11182,2338,64,24581,0,0,0,0,21,119,140
2020-01-31,23,3747,5048,2191,10346,10568,2183,61,23186,0,0,0,0,23,118,141
2020-01-31,24,3601,4895,2056,9745,9884,2024,60,21740,0,0,0,0,24,119,143
2020-02-01,1,3483,4821,1953,9458,9328,1929,59,20806,0,0,0,0,28,83,111
2020-02-01,2,3409,4786,1895,9095,8926,1847,60,19960,0,0,0,0,29,81,110
2020-02-01,3,3378,4781,1865,8905,8667,1792,62,19459,0,0,0,0,29,86,115
2020-02-01,4,3373,4824,1866,8764,8547,1757,65,19164,0,0,0,0,32,98,130
2020-02-01,5,3405,4916,1910,8835,8647,1772,70,19352,0,0,0,0,37,112,149
2020-02-01,6,3489,5064,2010,9149,8908,1836,76,19996,0,0,0,0,38,129,167
2020-02-01,7,3576,5216,2170,9714,9225,1939,85,20990,0,18,0,18,38,143,181
2020-02-01,8,3538,5336,2327,10017,9208,1912,84,21252,135,1443,189,1767,40,151,191
2020-02-01,9,3545,5389,2424,9992,9082,1792,76,20986,548,4395,747,5690,41,142,183
2020-02-01,10,3530,5377,2458,9691,8871,1652,67,20309,870,6109,1197,8176,36,131,167
2020-02-01,11,3497,5325,2441,9112,8775,1567,60,19541,936,6479,1335,8750,32,134,166
2020-02-01,12,3441,5248,2386,8816,8798,1528,56,19225,937,6501,1376,8814,38,135,173
2020-02-01,13,3392,5189,2326,8639,8853,1526,53,19100,954,6537,1389,8880,49,132,181
2020-02-01,14,3371,5138,2269,8588,9013,1587,51,19266,974,6489,1370,8833,56,128,184
2020-02-01,15,3381,5108,2231,8776,9339,1710,50,19902,1001,6194,1319,8514,58,121,179
2020-02-01,16,3429,5188,2235,9169,9618,1937,50,20801,851,4714,1037,6602,59,107,166
2020-02-01,17,3544,5344,2310,10137,10069,2161,54,22457,424,1999,498,2921,62,90,152
2020-02-01,18,3857,5554,2439,10940,10759,2406,60,24192,76,261,92,429,64,88,152
2020-02-01,19,3943,5564,2457,11494,11328,2496,62,25408,0,0,0,0,72,98,170
2020-02-01,20,3860,5502,2401,11265,11066,2426,61,24845,0,0,0,0,104,94,198
2020-02-01,21,3811,5383,2345,10947,10770,2330,60,24134,0,0,0,0,167,78,245
2020-02-01,22,3719,5193,2253,10550,10425,2235,58,23297,0,0,0,0,231,66,297
2020-02-01,23,3631,4987,2125,10039,9990,2093,56,22205,0,0,0,0,278,63,341
2020-02-01,24,3495,4817,2019,9478,9422,1952,54,20935,0,0,0,0,323,65,388
2020-02-02,1,3433,4678,1995,9332,8958,1884,57,20258,0,0,0,0,323,47,370
2020-02-02,2,3362,4638,1959,8989,8605,1795,58,19474,0,0,0,0,337,35,372
2020-02-02,3,3319,4629,1943,8771,8344,1745,60,18947,0,0,0,0,356,28,384
2020-02-02,4,3302,4659,1957,8650,8165,1712,63,18617,0,0,0,0,452,44,496
2020-02-02,5,3327,4719,2012,8682,8179,1718,67,18673,0,0,0,0,559,83,642
2020-02-02,6,3393,4834,2122,8897,8396,1756,73,19150,0,0,0,0,610,160,770
2020-02-02,7,3461,4970,2286,9269,8704,1834,82,19916,0,21,0,21,646,300,946
2020-02-02,8,3425,5066,2492,9503,8509,1806,80,19929,78,1467,156,1701,690,481,1171
2020-02-02,9,3441,5087,2623,9591,8381,1692,73,19780,319,4396,597,5312,749,642,1391
2020-02-02,10,3464,5078,2670,9555,8220,1554,65,19424,566,6055,952,7573,839,747,1586
2020-02-02,11,3451,5043,2654,9299,8055,1461,59,18904,726,6383,1066,8175,892,954,1846
2020-02-02,12,3458,5045,2602,8995,7860,1421,56,18366,816,6362,1098,8276,898,1422,2320
2020-02-02,13,3460,5023,2536,8831,7949,1434,54,18304,890,6334,1134,8358,916,2017,2933
2020-02-02,14,3454,5038,2474,8736,8119,1478,52,18419,955,6160,1118,8233,890,2432,3322
2020-02-02,15,3491,5073,2427,8837,8346,1601,50,18864,983,5777,1059,7819,814,2572,3386
2020-02-02,16,3576,5182,2432,9178,8688,1816,51,19762,837,4313,824,5974,746,2597,3343
2020-02-02,17,3708,5344,2506,10056,9222,2027,54,21398,423,1754,385,2562,760,2662,3422
2020-02-02,18,4028,5547,2661,11243,10214,2330,60,23876,75,205,68,348,793,2765,3558
2020-02-02,19,4084,5548,2711,11993,11004,2498,62,25585,0,0,0,0,779,2834,3613
2020-02-02,20,4005,5482,2686,11935,10882,2444,62,25354,0,0,0,0,707,2853,3560
2020-02-02,21,3886,5339,2615,11676,10646,2349,60,24774,0,0,0,0,577,2802,3379
2020-02-02,22,3754,5115,2480,11174,10267,2234,57,23770,0,0,0,0,459,2680,3139
2020-02-02,23,3637,4891,2300,10487,9705,2073,54,22346,0,0,0,0,371,2547,2918
2020-02-02,24,3505,4776,2175,9818,9159,1929,54,20987,0,0,0,0,309,2403,2712
2020-02-03,1,3488,4717,2220,9671,8858,1858,64,20478,0,0,0,0,153,2387,2540
2020-02-03,2,3429,4719,2208,9396,8617,1797,66,19903,0,0,0,0,141,2227,2368
2020-02-03,3,3401,4756,2222,9296,8522,1761,68,19674,0,0,0,0,158,2087,2245
2020-02-03,4,3415,4864,2281,9349,8561,1748,70,19755,0,0,0,0,190,1988,2178
2020-02-03,5,3493,5101,2416,9699,8886,1796,76,20484,0,0,0,0,236,1932,2168
2020-02-03,6,3689,5497,2706,10501,9635,1946,84,22194,0,0,0,0,341,1907,2248
2020-02-03,7,3924,5837,3098,11821,10763,2207,96,24913,0,20,0,20,504,1763,2267
2020-02-03,8,3952,5888,3313,12535,11076,2303,98,26048,209,1200,197,1606,606,1452,2058
2020-02-03,9,3932,5865,3249,11901,10877,2245,92,25146,780,3490,761,5031,674,1033,1707
2020-02-03,10,3922,5859,3161,11101,10514,2186,85,23915,1145,4856,1212,7213,787,712,1499
2020-02-03,11,3928,5859,3061,10539,10152,2117,81,22917,1161,5280,1351,7792,909,524,1433
2020-02-03,12,3901,5824,2952,10087,9951,2056,78,22201,1124,5383,1393,7900,931,452,1383
2020-02-03,13,3879,5811,2872,9852,9819,2013,73,21791,1118,5451,1420,7989,931,508,1439
2020-02-03,14,3854,5774,2801,9827,9921,2026,70,21871,1124,5405,1419,7948,924,588,1512
2020-02-03,15,3855,5767,2761,9975,9989,2083,69,22148,1144,5094,1379,7617,922,655,1577
2020-02-03,16,3903,5803,2765,10437,10204,2202,70,22946,992,3927,1112,6031,924,727,1651
2020-02-03,17,4023,5936,2835,11470,10735,2366,77,24679,521,1732,561,2814,912,802,1714
2020-02-03,18,4318,6110,2991,12590,11745,2624,86,27073,99,222,109,430,910,822,1732
2020-02-03,19,4455,6079,3069,13337,12278,2756,92,28490,0,0,0,0,945,798,1743
2020-02-03,20,4423,5974,3028,13202,12162,2685,92,28168,0,0,0,0,983,719,1702
2020-02-03,21,4333,5770,2946,12854,11893,2581,88,27444,0,0,0,0,994,574,1568
2020-02-03,22,4160,5468,2791,12208,11476,2445,85,26242,0,0,0,0,983,491,1474
2020-02-03,23,3935,5200,2588,11253,10752,2235,82,24349,0,0,0,0,967,492,1459
2020-02-03,24,3766,5064,2436,10463,10082,2058,80,22711,0,0,0,0,961,501,1462
2020-02-04,1,3744,5089,2403,9982,9569,1987,85,21655,0,0,0,0,979,380,1359
2020-02-04,2,3702,5091,2378,9652,9251,1917,87,20939,0,0,0,0,958,352,1310
2020-02-04,3,3698,5115,2382,9518,9066,1875,89,20581,0,0,0,0,945,338,1283
2020-02-04,4,3729,5213,2429,9540,9000,1867,93,20533,0,0,0,0,956,316,1272
2020-02-04,5,3829,5444,2556,9850,9297,1933,99,21213,0,0,0,0,962,276,1238
2020-02-04,6,4015,5832,2842,10608,10078,2111,108,22932,0,0,0,0,947,251,1198
2020-02-04,7,4248,6132,3241,11911,11228,2396,119,25683,0,36,0,36,919,224,1143
2020-02-04,8,4225,6138,3442,12546,11306,2435,116,26430,215,1654,235,2104,877,192,1069
2020-02-04,9,4120,6059,3344,11955,11099,2225,109,25427,786,4767,876,6429,783,221,1004
2020-02-04,10,4014,5964,3223,11116,10615,1999,99,23860,1141,6437,1340,8918,733,331,1064
2020-02-04,11,3933,5864,3102,10461,10229,1842,92,22659,1153,6743,1448,9344,746,449,1195
2020-02-04,12,3862,5755,2981,9950,9947,1752,86,21775,1111,6716,1460,9287,678,519,1197
2020-02-04,13,3811,5709,2899,9655,9742,1709,82,21231,1096,6679,1459,9234,529,518,1047
2020-02-04,14,3781,5659,2833,9616,9746,1724,78,21201,1089,6574,1426,9089,399,483,882
2020-02-04,15,3767,5650,2771,9757,9889,1823,77,21605,1090,6234,1360,8684,317,450,767
2020-02-04,16,3818,5712,2775,10135,10115,2023,75,22396,947,4861,1092,6900,243,425,668
2020-02-04,17,3986,5855,2845,11024,10875,2261,81,24279,508,2210,553,3271,183,384,567
2020-02-04,18,4334,6080,2996,12250,11916,2586,90,26870,99,310,105,514,149,372,521
2020-02-04,19,4485,6085,3068,13047,12478,2770,96,28419,0,0,0,0,134,344,478
2020-02-04,20,4461,6012,3024,12947,12376,2732,97,28180,0,0,0,0,121,285,406
2020-02-04,21,4394,5828,2942,12639,12200,2658,97,27622,0,0,0,0,120,260,380
2020-02-04,22,4235,5540,2786,12048,11742,2529,95,26441,0,0,0,0,126,286,412
2020-02-04,23,4012,5282,2581,11148,11067,2325,91,24662,0,0,0,0,127,315,442
2020-02-04,24,3847,5145,2412,10383,10336,2145,89,22988,0,0,0,0,120,310,430
2020-02-05,1,3795,5183,2295,10465,10294,2051,86,22923,0,0,0,0,95,276,371
2020-02-05,2,3742,5182,2258,10120,9985,1983,88,22203,0,0,0,0,76,266,342
2020-02-05,3,3732,5197,2251,9965,9869,1947,90,21899,0,0,0,0,66,256,322
2020-02-05,4,3762,5288,2285,9970,9886,1942,94,21919,0,0,0,0,63,252,315
2020-02-05,5,3851,5510,2395,10292,10217,2009,100,22646,0,0,0,0,74,245,319
2020-02-05,6,4050,5889,2656,11130,10970,2228,110,24458,0,0,0,0,99,236,335
2020-02-05,7,4267,6184,3024,12448,12019,2547,121,27156,0,43,0,43,107,217,324
2020-02-05,8,4236,6190,3190,13055,12340,2593,117,28126,187,1519,175,1881,89,177,266
2020-02-05,9,4119,6116,3114,12137,12000,2366,107,26637,691,4226,660,5577,65,134,199
2020-02-05,10,3999,6011,3019,11135,11431,2082,95,24772,1053,5688,1064,7805,47,92,139
2020-02-05,11,3890,5898,2920,10276,10921,1880,85,23189,1133,6026,1221,8380,38,71,109
2020-02-05,12,3793,5791,2816,9817,10590,1780,76,22291,1127,6071,1280,8478,29,79,108
2020-02-05,13,3736,5744,2747,9568,10457,1750,70,21872,1122,6015,1311,8448,18,103,121
2020-02-05,14,3705,5705,2686,9619,10419,1787,65,21918,1119,5833,1300,8252,11,148,159
2020-02-05,15,3687,5700,2639,9766,10469,1905,61,22234,1119,5454,1247,7820,9,211,220
2020-02-05,16,3737,5756,2642,10173,10725,2090,61,23076,948,4202,994,6144,8,317,325
2020-02-05,17,3896,5905,2697,11043,11289,2312,65,24737,481,1881,498,2860,10,475,485
2020-02-05,18,4229,6119,2846,12358,12353,2647,72,27457,88,245,98,431,16,715,731
2020-02-05,19,4390,6113,2917,13311,13031,2803,81,29253,0,0,0,0,26,1025,1051
2020-02-05,20,4369,6029,2869,13254,12950,2756,84,29072,0,0,0,0,34,1258,1292
2020-02-05,21,4311,5850,2790,12959,12726,2680,85,28478,0,0,0,0,39,1347,1386
2020-02-05,22,4160,5560,2640,12320,12263,2548,84,27242,0,0,0,0,40,1296,1336
2020-02-05,23,3957,5287,2451,11427,11434,2340,80,25308,0,0,0,0,39,1134,1173
2020-02-05,24,3794,5115,2283,10641,10756,2148,77,23650,0,0,0,0,37,980,1017
2020-02-06,1,3729,5045,2142,10193,10238,2055,72,22577,0,0,0,0,49,628,677
2020-02-06,2,3665,5030,2092,9824,9931,1985,72,21832,0,0,0,0,50,616,666
2020-02-06,3,3637,5035,2079,9633,9716,1943,74,21386,0,0,0,0,50,630,680
2020-02-06,4,3652,5116,2107,9619,9664,1935,77,21315,0,0,0,0,53,615,668
2020-02-06,5,3736,5336,2205,9920,9872,1996,82,21890,0,0,0,0,54,567,621
2020-02-06,6,3922,5700,2460,10716,10547,2190,91,23564,0,0,0,0,53,485,538
2020-02-06,7,4132,5992,2821,12013,11672,2495,102,26301,0,39,0,39,54,365,419
2020-02-06,8,4082,6015,2997,12636,11993,2528,98,27275,232,1552,226,2010,53,244,297
2020-02-06,9,3981,5967,2930,12079,11676,2316,89,26180,849,4452,844,6145,46,136,182
2020-02-06,10,3881,5884,2866,11159,11122,2061,81,24443,1233,6043,1301,8577,35,67,102
2020-02-06,11,3800,5783,2791,10420,10822,1860,72,23198,1222,6402,1420,9044,29,44,73
2020-02-06,12,3726,5697,2701,10031,10490,1782,67,22394,1174,6468,1453,9095,27,46,73
2020-02-06,13,3670,5674,2644,9914,10295,1764,63,22058,1164,6496,1459,9119,20,60,80
2020-02-06,14,3640,5653,2588,9901,10314,1798,61,22103,1172,6461,1432,9065,12,90,102
2020-02-06,15,3624,5658,2546,10087,10422,1895,58,22494,1197,6184,1384,8765,7,146,153
2020-02-06,16,3656,5706,2536,10448,10702,2072,57,23312,1033,4793,1111,6937,5,231,236
2020-02-06,17,3785,5823,2579,11040,11235,2295,59,24658,547,2163,567,3277,6,367,373
2020-02-06,18,4094,6019,2718,12442,12188,2620,65,27335,111,330,117,558,8,616,624
2020-02-06,19,4255,6000,2795,13267,12847,2772,68,28974,0,9,0,9,11,877,888
2020-02-06,20,4234,5902,2751,13168,12771,2708,69,28736,0,10,0,10,17,894,911
2020-02-06,21,4171,5721,2675,12856,12514,2618,70,28078,0,0,0,0,26,719,745
2020-02-06,22,4023,5450,2536,12252,11990,2482,68,26812,0,0,0,0,32,545,577
2020-02-06,23,3842,5184,2350,11352,11295,2272,65,25004,0,0,0,0,29,394,423
2020-02-06,24,3682,5009,2191,10586,10558,2089,63,23317,0,0,0,0,22,265,287
2020-02-07,1,3580,4916,2025,9992,9886,2017,57,21963,0,0,0,0,37,183,220
2020-02-07,2,3516,4884,1970,9656,9532,1947,58,21197,0,0,0,0,25,166,191
2020-02-07,3,3488,4883,1949,9466,9331,1903,61,20760,0,0,0,0,19,164,183
2020-02-07,4,3500,4958,1972,9473,9224,1889,64,20651,0,0,0,0,15,167,182
2020-02-07,5,3573,5170,2057,9754,9478,1948,69,21250,0,0,0,0,12,159,171
2020-02-07,6,3745,5494,2286,10472,10175,2123,78,22848,0,0,0,0,9,136,145
2020-02-07,7,3965,5785,2631,11827,11199,2397,87,25515,0,53,0,53,8,112,120
2020-02-07,8,3926,5839,2829,12436,11565,2429,85,26534,241,1689,242,2172,9,91,100
2020-02-07,9,3855,5830,2790,11919,11314,2254,76,25582,870,4708,883,6461,10,54,64
2020-02-07,10,3788,5784,2742,11161,10924,2034,67,24206,1255,6340,1339,8934,10,28,38
2020-02-07,11,3729,5719,2679,10554,10662,1869,61,23166,1271,6688,1451,9410,8,24,32
2020-02-07,12,3676,5648,2601,10108,10378,1752,56,22314,1229,6695,1480,9404,6,23,29
2020-02-07,13,3626,5631,2536,9820,10171,1734,54,21799,1223,6700,1483,9406,5,22,27
2020-02-07,14,3594,5612,2480,9897,10196,1765,52,21932,1234,6660,1459,9353,5,23,28
2020-02-07,15,3587,5613,2416,10105,10316,1851,51,22349,1257,6408,1412,9077,6,28,34
2020-02-07,16,3612,5634,2390,10481,10500,2016,52,23071,1095,5041,1143,7279,8,44,52
2020-02-07,17,3709,5735,2434,11130,10826,2225,53,24255,591,2318,595,3504,16,93,109
2020-02-07,18,3976,5911,2557,12150,11556,2534,59,26318,121,368,126,615,31,195,226
2020-02-07,19,4113,5861,2622,12736,12189,2676,61,27681,0,11,0,11,55,320,375
2020-02-07,20,4079,5727,2563,12543,11920,2592,61,27135,0,13,0,13,85,405,490
2020-02-07,21,4017,5563,2491,12151,11609,2505,59,26344,0,0,0,0,111,421,532
2020-02-07,22,3901,5360,2379,11662,11208,2403,58,25343,0,0,0,0,133,396,529
2020-02-07,23,3762,5140,2231,10968,10681,2240,55,23954,0,0,0,0,155,393,548
2020-02-07,24,3621,4963,2103,10218,10015,2075,55,22373,0,0,0,0,167,405,572
2020-02-08,1,3516,4852,2068,9627,9485,1983,57,21161,0,0,0,0,132,291,423
2020-02-08,2,3435,4805,2023,9251,9090,1904,58,20307,0,0,0,0,139,334,473
2020-02-08,3,3399,4793,2000,9025,8835,1852,61,19773,0,0,0,0,142,482,624
2020-02-08,4,3385,4828,2011,8961,8728,1821,64,19574,0,0,0,0,131,672,803
2020-02-08,5,3414,4916,2059,9082,8871,1843,68,19864,0,0,0,0,119,859,978
2020-02-08,6,3493,5067,2170,9446,9178,1910,74,20608,0,0,0,0,110,1088,1198
2020-02-08,7,3574,5226,2336,10099,9547,2048,83,21777,0,64,0,64,94,1330,1424
2020-02-08,8,3556,5355,2513,10511,9588,2046,82,22227,234,1738,247,2219,73,1477,1550
2020-02-08,9,3565,5441,2611,10138,9361,1926,73,21498,840,4749,897,6486,59,1420,1479
2020-02-08,10,3562,5460,2640,9554,9121,1752,65,20492,1220,6335,1351,8906,52,1315,1367
2020-02-08,11,3532,5435,2611,8961,8983,1615,58,19618,1249,6657,1460,9366,57,1413,1470
2020-02-08,12,3479,5397,2546,8590,8727,1539,55,18911,1213,6655,1488,9356,66,1674,1740
2020-02-08,13,3440,5364,2484,8350,8575,1497,52,18475,1209,6660,1492,9361,78,1953,2031
2020-02-08,14,3419,5348,2422,8315,8585,1504,51,18457,1222,6605,1461,9288,96,2149,2245
2020-02-08,15,3425,5369,2383,8419,8664,1596,50,18732,1235,6320,1408,8963,106,2245,2351
2020-02-08,16,3493,5439,2393,8758,8976,1786,49,19580,1068,4975,1139,7182,111,2278,2389
2020-02-08,17,3600,5582,2455,9794,9472,2008,54,21344,577,2316,591,3484,130,2295,2425
2020-02-08,18,3896,5793,2566,10975,10505,2340,60,23900,119,384,125,628,162,2315,2477
2020-02-08,19,3999,5786,2614,11699,11257,2513,63,25550,0,9,0,9,204,2281,2485
2020-02-08,20,3926,5681,2563,11509,11052,2457,62,25099,0,8,0,8,301,2236,2537
2020-02-08,21,3869,5549,2502,11251,10785,2376,60,24491,0,0,0,0,472,2255,2727
2020-02-08,22,3771,5368,2405,10931,10429,2285,58,23714,0,0,0,0,711,2330,3041
2020-02-08,23,3655,5155,2274,10384,10001,2143,55,22592,0,0,0,0,934,2401,3335
2020-02-08,24,3533,4990,2160,9817,9486,2004,53,21370,0,0,0,0,1047,2419,3466
2020-02-09,1,3503,4812,2090,9316,9333,1937,58,20654,0,0,0,0,1218,2394,3612
2020-02-09,2,3439,4781,2058,9022,9060,1860,59,20005,0,0,0,0,1229,2343,3572
2020-02-09,3,3394,4778,2052,8801,8795,1802,61,19458,0,0,0,0,1232,2189,3421
2020-02-09,4,3381,4812,2075,8698,8661,1772,63,19195,0,0,0,0,1233,1883,3116
